2306.65156327,3603902.37524400,3603902.37524400,62.93224500,8.25756200,8.34822100
2306.67199540,3603901.59527600,3603901.59527600,62.46880500,8.25055000,8.34576000
2306.69242762,3603763.14703400,3603763.14703400,64.24545500,8.24326900,8.34402800
2306.71285965,3603593.30630500,3603593.30630500,64.80780800,8.24168800,8.34377000
2306.73329187,3603666.96231100,3603666.96231100,63.84804900,8.24192800,8.34263600
2306.75372390,3603847.09869400,3603847.09869400,62.85103400,8.24158100,8.34342000
2306.77415602,3603832.97738600,3603832.97738600,64.89725100,8.24506000,8.34380100
2306.81502026,3603990.60668900,3603990.60668900,65.58685700,8.23774900,8.33994500
2306.83545239,3604112.89132700,3604112.89132700,63.65810200,8.23489000,8.33832700
2306.85588461,3604233.43158000,3604233.43158000,64.09911300,8.23360300,8.33797700
2306.87631663,3604398.71682700,3604398.71682700,64.56645600,8.22868600,8.33540100
2306.89674875,3604652.44256600,3604652.44256600,65.71276500,8.22142300,8.33165500
2306.91718097,3605134.75512700,3605134.75512700,64.36704300,8.21154600,8.32815500
2306.93761309,3605365.21524000,3605365.21524000,64.20218300,8.20042500,8.32529900
2306.95804521,3605704.74426300,3605704.74426300,64.10487900,8.19276800,8.32091000
2306.97847733,3606336.10281400,3606336.10281400,65.95525400,8.19350600,8.32006300
2306.99890945,3607103.17718500,3607103.17718500,65.23378800,8.19184300,8.31812800
2307.01934157,3607510.41922000,3607510.41922000,65.37468000,8.18949300,8.31681700
2307.03977369,3607749.18063400,3607749.18063400,64.73226500,8.19166500,8.31708400
2307.06020580,3607636.25344800,3607636.25344800,64.75743500,8.18843800,8.31493200
2307.08063802,3607617.92974900,3607617.92974900,63.76199200,8.17684700,8.31137200
2307.10107004,3607473.42031900,3607473.42031900,64.94994000,8.16310900,8.30273300
2307.12150215,3607261.05372600,3607261.05372600,63.68601800,8.14448300,8.29355500
2307.14193437,3607288.67205800,3607288.67205800,65.38723800,8.13703400,8.29044800
2307.16236638,3607165.90164200,3607165.90164200,63.65239700,8.13052300,8.28624400
2307.18279860,3606911.43626400,3606911.43626400,64.52007300,8.11692400,8.27837200
2307.20323071,3606955.90640300,3606955.90640300,64.91058300,8.09958300,8.27064200
2307.22366273,3606400.26991300,3606400.26991300,65.13209200,8.08216700,8.26340100
2307.24409494,3605679.00087000,3605679.00087000,63.65705300,8.05853600,8.25575000
2307.26452705,3605286.93246500,3605286.93246500,64.31005700,8.03526800,8.24703200
2307.28495906,3604734.80683900,3604734.80683900,65.13097400,8.01493200,8.23925800
2307.30539128,3604068.64685100,3604068.64685100,62.55030300,7.99558300,8.23239800
2307.32582339,3603650.40988200,3603650.40988200,62.89052800,7.99598200,8.23153600
2307.34625540,3603122.58630400,3603122.58630400,63.51779600,7.99796800,8.23176800
2307.36668761,3602719.61338800,3602719.61338800,63.33215900,7.99550000,8.22909900
2307.38711972,3601804.87953200,3601804.87953200,64.51786800,7.98310900,8.22383100
2307.40755183,3601187.74159200,3601187.74159200,64.57725300,7.96804600,8.21860300
2307.42798394,3600629.25909400,3600629.25909400,63.96375800,7.94487700,8.20847200
2307.44841605,3599827.36329700,3599827.36329700,66.37014800,7.92227900,8.19897000
2307.46884816,3599125.03225700,3599125.03225700,65.04135900,7.90180300,8.19114400
2307.48928027,3598403.96743800,3598403.96743800,63.97273300,7.88431200,8.18482100
2307.50971237,3597708.67115800,3597708.67115800,63.76245100,7.86368300,8.17670100
2307.55057659,3607079.68789700,3607079.68789700,69.14006400,8.68576700,8.48373100
2307.57100869,3606189.53158600,3606189.53158600,69.43757200,8.66038500,8.47504400
2307.59144090,3605084.56222500,3605084.56222500,68.64584700,8.63767900,8.46617600
2307.61187290,3603996.46814000,3603996.46814000,69.26616300,8.62072600,8.45941100
2307.63230501,3602652.83007800,3602652.83007800,68.59843400,8.60636200,8.45333400
2307.65273721,3601171.98065200,3601171.98065200,68.85848600,8.59174800,8.44567200
2307.67316922,3599721.62765500,3599721.62765500,70.18057600,8.57858600,8.44191600
2307.69360132,3598255.46328700,3598255.46328700,68.31908000,8.56623900,8.43758400
2307.71403353,3596475.35217300,3596475.35217300,67.88306000,8.55714900,8.43327200
2307.73446553,3594918.27102700,3594918.27102700,67.88629900,8.54493700,8.42958200
2307.75489773,3593144.15811200,3593144.15811200,66.84388000,8.53193200,8.42498200
2307.77532983,3591386.04852300,3591386.04852300,67.10377500,8.51723200,8.41828800
2307.79576183,3589529.95382700,3589529.95382700,66.82372300,8.50411800,8.41460200
2307.81619404,3588109.59521500,3588109.59521500,66.02648500,8.48536300,8.40852600
2307.83662614,3586474.90600600,3586474.90600600,66.15482700,8.47312500,8.40425000
2307.85705814,3584804.02813700,3584804.02813700,66.12235600,8.46398400,8.39997600
2307.87749034,3583314.80270400,3583314.80270400,66.35168100,8.45498000,8.39632600
2307.89792244,3582444.90405300,3582444.90405300,67.41369600,8.44636800,8.38963800
2307.91835453,3581370.29245000,3581370.29245000,67.80164700,8.43334400,8.38340300
2307.93878663,3580578.42468300,3580578.42468300,67.43861400,8.41027200,8.37350000
2307.95921873,3580045.60388200,3580045.60388200,67.50510800,8.39830200,8.36943500
2307.97965083,3579680.71350100,3579680.71350100,68.97312900,8.39248000,8.36667800
2308.00008293,3579419.02236900,3579419.02236900,67.69660900,8.39326600,8.36640000
2308.02051502,3579600.10937500,3579600.10937500,68.04134400,8.38586000,8.36461000
2308.04094712,3579962.19461100,3579962.19461100,70.04515500,8.37430800,8.35979200
2308.06137931,3580625.18096900,3580625.18096900,68.02470800,8.36581300,8.35463000
